name,category,market_name,product_url,product_id,price,manufacturer,amount,measure
Батончик Gerber Doremi черника/черная смородина с 12 мес 25г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/batonchik-gerber-doremi-chernika-chernaia-smorodina-s-,913069,61.99,Active Nutrition International GmbH,0.025,кг
Сушки итальянские Флёр Альпин Органик Таралли 125г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/sushki-ital-ianskie-fler-al-pin-organik-taralli-125g,915364,139.99,Tentazioni Pugliesi S.r.l.,0.125,кг
Печенье детское Флер Альпин 'Первое с виноградным соком' 150г с 6мес,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/pechen-e-detskoe-fler-al-pin-pervoe-s-vinogradnym-,915373,359.0,"Без добавленного сахара Без молока и яиц Содержит цельнозерновую муку Без пальмового масла Выпекается с использованием подсолнечного масла Мягкое, нежное печенье со вкусом винограда Органический продукт Произведено в Бельгии",0.15,кг
Фруктовые кусочки Фрутоняня осьминожки из яблок и клубники с 12 мес 16г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/fruktovye-kusochki-frutoniania-os-minozhki-iz-iablok-i-,938594,57.99,"АО ""ПРОГРЕСС""",0.016,кг
Фруктовые кусочки Фрутоняня осьминожки из яблок и малины с 12 мес 16г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/fruktovye-kusochki-frutoniania-os-minozhki-iz-iablok-i-maliny-s-12-mes-16g,938595,57.99,"АО ""ПРОГРЕСС""",0.016,кг
Батончик фруктовый Агуша Яблоко-клубника-злаки 15г с 12мес,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/batonchik-fruktovyi-agusha-iabloko-klubnika-zlaki-15g-,3074457345617676874,35.99,"АО ""ВБД""",0.015,кг
Батончик фруктовый Агуша Яблоко-банан 15г с 12мес,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/batonchik-fruktovyi-agusha-iabloko-banan-15g-s-12mes,3074457345617676876,35.99,"АО ""ВБД""",0.015,кг
"Мини-хлебцы ФрутоНяня рисовые с яблоком, клубникой, бананом и пребиотиком 30г",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/mini-khlebtsy-frutoniania-risovye-s-iablokom-klubnikoi-,3074457345617681068,48.49,"АО ""Прогресс""",0.03,кг
Батончик ФрутоНяня яблоко/банан/груша 25г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/batonchik-frutoniania-iabloko-banan-grusha-25g,3074457345617681069,40.99,"ООО ""Лаборатория современного здоровья""",0.025,кг
Батончик ФрутоНяня яблоко/персик/малина 25г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/batonchik-frutoniania-iabloko-persik-malina-25g,3074457345617681075,40.9,"ООО ""Лаборатория современного здоровья""",0.025,кг
Батончик ФрутоНяня яблоко/банан/клубника 25г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/batonchik-frutoniania-iabloko-banan-klubnika-25g,3074457345617681077,40.9,"ООО ""Лаборатория современного здоровья""",0.025,кг
Фруктовые кусочки ФрутоНяня яблоко/малина/клубника/ежевика,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/fruktovye-kusochki-frutoniania-,3074457345617681115,129.49,"АО ""Прогресс""",0.042,кг
Фруктовые кусочки ФрутоНяня из яблок и груши 15г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/fruktovye-kusochki-frutoniania-iz-iablok-i-grushi-15g,3074457345617688871,35.99,Paradise Fruits Solutions GmbH&amp;Co.KG,0.012,кг
Печенье Фрутоняня растворимое мультизлаковое 50г с 6мес,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/detskoe-pitanie/prochee-detskoe-pitanie/pechen-e-frutoniania-rastvorimoe-mul-tizlakovoe-50g-s-,3074457345617672447,32.69,"АО ""ПРОГРЕСС""",0.05,кг
Зубная щетка д/детей Colgate Доктор Заяц супермягкая 2+,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-colgate-doktor-zaiats-,244088,59.9,Colgate Palmolive,0.01,кг
Зубная паста дет с 7лет Лесной бальзам,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-det-s-7let-lesnoi-bal-zam,925361,108.9,"ООО ""Юнилевер""",0.06,кг
"Зубная паста Новый жемчуг Юниор яблоко и мята с 7-ти лет, 50мл",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-novyi-zhemchug-iunior-iabloko-i-miata-s-,653237,52.9,"ОАО ""Невская Косметика"", Россия",0.05,кг
Зубная паста детская Colgate Доктор Заяц со вкусом клубники с 2 лет 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-colgate-doktor-zaiats-so-vkusom-,102133,93.4,Colgate Palmolive,0.05,кг
Зубная щетка д/детей Aquafresh Мои молочные зубки мягкая 3+,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-aquafresh-moi-molochnye-zubki-,185173,119.5,SCHIFFER-MNZS,0.025,кг
Зубная паста детская Colgate Доктор Заяц со вкусом жвачки с 2 лет 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-colgate-doktor-zaiats-so-vkusom-zhvachki-s-2-let-50ml,102134,93.4,Colgate Palmolive,0.05,кг
Зубная паста д/детей Новый  Жемчуг вкус клубники с 1 года 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-d-detei-novyi-zhemchug-vkus-klubniki-s-,78617,52.9,"ОАО ""Невская Косметика"", Россия",0.05,кг
Зубная паста д/детей Rocs малина/клубника 45г с 4х лет,Детские товары и игрушки,okey,/spb/skidki-20/zubnaia-pasta-d-detei-rocs-malina-klubnika-45g-s-4kh-,243393,168.99,"ООО ""ЕВРОКОСМЕД-Ступино"", Россия",0.045,кг
Зубная паста детская GSK Aquafresh Мои большие зубки с 6 лет 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-gsk-aquafresh-moi-bol-shie-,246028,119.5,"GlaxoSmithKline, Словакия",0.05,кг
Зубная паста детская Splat Kids 2-6 лет Фруктовое мороженое 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-splat-kids-2-6-let-fruktovoe-,749381,114.99,"ООО ""СПЛАТ-КОСМЕТИКА"", Россия",0.05,кг
Зубная щетка д/детей Oral-B Junior мягкая 6+,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-oral-b-junior-miagkaia-6-,918259,202.4,Procter &amp; Gamble Company,0.023,кг
Зубная паста детская Новый Жемчуг малина с 1года 50мл,Детские товары и игрушки,okey,/spb/zubnaia-pasta-detskaia-novyi-zhemchug-malina-s-1goda-,78716,52.9,"ОАО ""Невская Косметика"", Россия",0.05,кг
Зубная щетка д/детей Colgate Barbie/Batman супермягкая 5+,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-colgate-barbie-batman-,245260,211.4,Colgate Palmolive,0.02,кг
Зубная паста дет с 2-х лет Лесной бальзам,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-det-s-2-kh-let-lesnoi-bal-zam,925359,108.9,"ООО ""Юнилевер""",0.05,кг
Зубная паста Colgate д/детей 6-9 лет 60мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-colgate-d-detei-6-9-let-60ml,3074457345617666629,188.9,Колгейт-Палмолив,0.1,кг
Зубная щетка детская Oral-B Baby 0-2года экстра мягкая,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-detskaia-oral-b-baby-0-2goda-ekstra-,918254,174.99,Procter &amp; Gamble Company,0.012,кг
Зубная щетка д/детей Rocs Baby экстра мягкая от 0 до 3лет,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-rocs-baby-ekstra-miagkaia-ot-0-,161914,158.99,"ООО ""Главкосметика"", Россия",0.022,кг
Зубная паста детская Oral-B Kids Легкий вкус 75мл с 3 лет,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-oral-b-kids-legkii-vkus-75ml-s-,918262,220.9,PG,0.1,кг
Ополаскиватель д/полости рта детский Listerine Smart Rinse Ягодная Свежесть 250мл с 6 лет,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/opolaskivatel-d-polosti-rta-detskii-listerine-,3074457345617625417,212.4,Johnson &amp; Johnson S.p.A.,0.262,кг
Зубная паста ТЧН! д/детей с 2 лет 75мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-tchn-d-detei-s-2-let-75ml,708340,31.4,"ООО ""Дентал-Косметик-Рус"", Россия",0.75,кг
"Зубная паста ОКЕЙ д/детей кола с 2 лет, 75мл",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-okei-d-detei-kola-s-2-let-75ml,692751,49.9,"ООО ""Дентал-Косметик-Рус"", Россия",0.75,кг
Зубная паста детская Babyline со вкусом апельсина 75мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-babyline-so-vkusom-apel-sina-,948123,129.99,Noelken Gmbh.,0.11,кг
Зубная паста д/детей Lacalut Kids с 4лет 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-d-detei-lacalut-kids-s-4let-50ml,241610,282.4,"ООО Др. Тайсс Натурварен Рус, Германия",0.05,кг
Зубная паста Colgate д/детей 3-5 лет 60мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-colgate-d-detei-3-5-let-60ml,3074457345617666623,188.9,Колгейт-Палмолив,0.1,кг
"Зубная паста детская Svoboda baby 0+ в лам.тубе, 62 г",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-svoboda-baby-0-v-lam-tube-62-,909211,89.99,"АО ""Свобода""",0.062,кг
"Зубная паста ОКЕЙ гелевая  д/детей 0+, алоэ-вера, 50мл",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-okei-gelevaia-d-detei-0-aloe-vera-,703564,39.99,"ООО ""Дентал-Косметик-Рус"", Россия",0.05,кг
Зубная паста д/детей Lacalut Teens гель 8+ лет 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-d-detei-lacalut-teens-gel-8-let-50ml-,241611,382.4,"ООО Др. Тайсс Натурварен Рус, Германия",0.05,кг
Зубная паста President Baby Raspberry 0-3 лет 30мл (RDA 25),Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-president-baby-raspberry-0-3-let-30ml-,919228,182.99,"ООО""Премьер-продукт""",0.06,кг
Зубная паста ROCS Baby Нежный уход Яблоко 45г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-rocs-baby-nezhnyi-ukhod-iabloko-45g,3074457345617642450,244.0,"ООО ""ЕВРОКОСМЕД-Ступино"", Россия",0.059,кг
"Зубная паста ОКЕЙ гелевая  д/детей 0+,липы, 50мл",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-okei-gelevaia-d-detei-0-lipy-50ml,703563,39.99,"ООО ""Дентал-Косметик-Рус"", Россия",0.05,кг
Зубная паста Colgate д/детей без фтора 3-5 лет 60мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-colgate-d-detei-bez-ftora-3-5-let-60ml-,3074457345617666628,188.9,Колгейт-Палмолив,0.1,кг
Зубная паста Natura siberica Siberica Бибеrika Мятный холодок от 3-х лет 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-natura-siberica-siberica-biberika-,925629,169.99,"Детская зубная паста от 3-х лет Siberica ""Мятный холодок"". Зубки чистим малышам холодком из мяты, чтобы крепкие были, как у мамы с папой. С экстрактом мяты, выращенной на нашей органической ферме в Алтайском крае. Без SLS и парабенов. Ваш любименький малыш нуждается в трепетном уходе и нежной заботе! Подарите ему все самое лучшее, что дает нам природа. Детская зубная паста с мягким мятным вкусом понравится Вашему малышу и поможет привить привычку регулярно чистить зубки. Благодаря специальной формуле она хорошо очищает, не повреждая структуру эмали, эффективно предотвращает возникновение кариеса. Натуральные компоненты, входящие в состав пасты, не наносят вреда организму ребенка при случайном проглатывании. Органический экстракт мяты обеспечивает надежную профилактику болезней полости рта и освежает дыхание. Органический экстракт сибирской рябины предупреждает развитие кариеса и образование зубного камня. Органическое масло пихты оказывает противовоспалительное действие и укрепляет зубную эмаль. Заповедный регион Сибири известен своими уникальными природными условиями и произрастающими исключительно там ценнейшими видами растений, которые обладают невероятной пользой. Входящие в состав экстракты получены из растений, выращенных на нашей органической ферме, в экологически чистом Алтайском крае, которая получила сертификат качества Европейского био-стандарта EU 834/07. Используя нашу натуральную косметику, Вы можете быть уверены, что выбираете лучшее для здоровья Вашего ребенка, а прекрасное настроение и задорный смех любимого малыша - это лучшая награда для нас и его мамы! ГОСТ 7983-99.",0.05,кг
Зубная паста Тик-Так bubble gum 2+ в л.т. в/ф 62г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-tik-tak-bubble-gum-2-v-l-t-v-f-62g,909247,60.49,"ООО ""Свобода"", Россия",0.062,кг
Зубная паста Lacalut Junior тропикана с 8лет 75мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-lacalut-junior-tropikana-s-8let-75ml,677550,382.4,"ООО Др. Тайсс Натурварен Рус, Германия",0.075,кг
Зубная паста Lacalut Junior сладкая ягода с 8лет 75мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-lacalut-junior-sladkaia-iagoda-s-8let-,677541,382.4,"ООО Др. Тайсс Натурварен Рус, Германия",0.075,кг
Зубная паста Natura siberica Little Siberica детская 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-natura-siberica-little-siberica-,925630,244.0,"Детская зубная паста Little Siberica с органическим экстрактом малины и маслом облепихи. Детская зубная паста с приятным ягодным вкусом защитит чувствительные зубы вашего малыша. Органический экстракт малины обладает антисептическим и дезинфицирующим действием. Органическое масло облепихи защищает и укрепляет дёсны. Ксилит способствует профилактике кариеса. Победитель в номинации ""Лучшая натуральная детская косметика"" на международной выставке Natural&Organic Products Europe, Лондон 2013. Ежегодная премия Natural & Organic Awards является одной из самых престижных наград в сфере натуральной косметики. Little Siberica - первая российская марка, получившая эту важную премию. Безопасность, чистота и натуральность продукта подтверждены европейским сертификатом натуральной органической косметики Cosmos-standart Aisbl Icea.",0.05,кг
Зубная паста Oral-B Baby д/детей Мягкий вкус 75мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-oral-b-baby-d-detei-miagkii-vkus-75ml,918258,174.99,PG,0.75,кг
Зубная паста д/малышей Rocs Нежный уход душистая ромашка от 0 до 3лет 45г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-d-malyshei-rocs-nezhnyi-ukhod-dushistaia-,243403,244.0,"ООО ""ЕВРОКОСМЕД-Ступино"", Россия",0.06,кг
"Зубная паста Рокс аромат липы д/малышей 0+, 45г",Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-roks-aromat-lipy-d-malyshei-0-45g,243395,244.0,"ООО ""ЕВРОКОСМЕД-Ступино"", Россия",0.045,кг
Зубная паста  Bebble  с ароматом клубники 6 мес+,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-bebble-s-aromatom-klubniki-6-mes-,936599,174.99,"""LAVENA PLC""",0.045,кг
Зубная паста President Baby Caramel 0-3 лет 30мл безфтора (RDA 25),Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-president-baby-caramel-0-3-let-30ml-,919216,182.99,"""Betafarma S.p.A."", Италия",0.3,кг
Зубная щетка д/детей ROCS PRO Baby от 0 до 3 лет,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-rocs-pro-baby-ot-0-do-3-let,131394,174.99,"ООО ""ВДС-Ступино""",0.018,кг
Зубная щетка д/детей Лесной бальзам ультрамягкая 3+,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-d-detei-lesnoi-bal-zam-ul-tramiagkaia-3-,925360,119.9,ООО Юнилевер Русь,0.014,кг
Зубная паста Мое солнышко в ламинатной тубе тутти-фрутти 100г,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-moe-solnyshko-v-laminatnoi-tube-,3074457345617661683,34.99,"АО ""Аванта""",0.1,кг
Зубная паста Colgate Для Детей (без фтора) 0-2 лет 40мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-colgate-dlia-detei-bez-ftora-0-2-let-,3074457345617673496,159.99,"АО ""Колгейт-Палмолив""",0.3,кг
Зубная паста д/детей Oral-B Junior Нежная мята Star Wars 6+ 75мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-d-detei-oral-b-junior-nezhnaia-miata-star-,3074457345617681431,220.9,PG,0.1,кг
Детская зубная паста Мое солнышко Первый зубик с алоэ и экстрактом календулы,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/detskaia-zubnaia-pasta-moe-solnyshko-pervyi-zubik-s-,3074457345617710938,81.99,"АО ""Аванта""",0.04,кг
Паста зубная детская Мое Солнышко гелевая Малина,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/pasta-zubnaia-detskaia-moe-solnyshko-gelevaia-malina,3074457345617710940,48.99,"АО ""Аванта""",0.075,кг
Зубная паста Colgate Optic White Brilliant 50мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-colgate-optic-white-brilliant-50ml,3074457345617723914,212.4,АО 'Колгейт - Палмолив',0.05,кг
Зубная щетка детская Colgate 2-9 лет,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-detskaia-colgate-2-9-let,3074457345617727854,188.9,АО 'Колгейт-Палмолив',0.016,кг
Зубная щетка детская Colgate 2-5 лет,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-shchetka-detskaia-colgate-2-5-let,3074457345617727902,120.9,АО 'Колгейт-Палмолив',0.014,кг
Зубная паста детская Дракоша гелевая с клубникой 60мл,Детские товары и игрушки,okey,/spb/detskie-tovary-i-igrushki/gigiena-i-ukhod/gigiena-polosti-rta/zubnaia-pasta-detskaia-drakosha-gelevaia-s-klubnikoi-,3074457345617740692,91.9,ООО Юнилевер Калина,0.082,кг
Ночные подгузники-трусики Pampers Pants д/мальчиков и девочек Maxi  (9-15.кг) Эконом 30,Детские товары и игрушки,okey,/spb/nochnye-podguzniki-trusiki-pampers-pants-d-mal-chikov-,3074457345617718307,1099.0,PG,0.813,кг
Подгузники Huggies Elite Soft р3 5-9кг 80шт,Детские товары и игрушки,okey,/spb/podguzniki-khaggis-elit-soft-3-5-9kg-80-sht--721293-parent-1,177109,2199.0,"Кимберли-Кларк, Россия",2.44,кг
Подгузники Huggies Elite Soft р4 8-14кг 66шт,Детские товары и игрушки,okey,/spb/podguzniki-khaggis-elit-soft-4-8-14kg-66-sht--721303-parent-1,177110,2199.0,"Кимберли-Кларк, Россия",2.192,кг
Трусики Pampers Pants Junior 96,Детские товары и игрушки,okey,/spb/trusiki-pampers-pants-junior-96-744357-parent-1,676682,2999.0,PG,2.669,кг
Трусики PAMPERS Pants Extra Large 88,Детские товары и игрушки,okey,/spb/trusiki-pampers-pants-extra-large-88,676683,2999.0,PG,2.605,кг
Трусики PAMPERS Pants Maxi 104,Детские товары и игрушки,okey,/spb/trusiki-pampers-pants-maxi-104-744361-parent-1,676691,2999.0,PG,2.724,кг
Подгузники Pampers Active Baby-Dry 11-18 кг 5 размер 90шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-dry-junior-87-744964-parent-1,678545,1249.0,PG,2.346,кг
Подгузники Pampers Active Baby-Dry 5-9 кг 3 размер 124 шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-dry-midi-126-744976-parent-1,678562,1249.0,PG,2.305,кг
Подгузники Pampers Active Baby-Dry 8-14 кг 4 размер 106шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-dry-maxi-106-744972-parent-1,678570,1249.0,PG,2.416,кг
Трусики Pampers midi 120,Детские товары и игрушки,okey,/spb/trusiki-pampers-midi-120-746620-parent-1,687779,2999.0,PG,2.698,кг
Подгузники Pampers New Baby-Dry 3-6 кг 2 размер 144шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-new-baby-dry-mini-144-746615-parent-1,687782,1249.0,PG,2.359,кг
Трусики Pampers Midi 60,Детские товары и игрушки,okey,/spb/pampers-trusiki-midi-60-731658-parent-1,612087,1529.0,PG,1.338,кг
Трусики PAMPERS ExtraLarge 44 16+ кг,Детские товары и игрушки,okey,/spb/trusiki-pampers-extralarge-44-16-kg,612091,1529.0,PG,1.302,кг
Трусики PAMPERS Pants Extra Large 14,Детские товары и игрушки,okey,/spb/trusiki-pampers-pants-extra-large-14,612096,529.0,PG,0.414,кг
Трусики Pampers Maxi 52 9-14кг,Детские товары и игрушки,okey,/spb/trusiki-pampers-maxi-52-9-14-kg-731664-parent-1,612097,1529.0,PG,1.362,кг
Трусики Pampers Junior 15,Детские товары и игрушки,okey,/spb/pampers-trusiki-junior-15-731663-parent-1,612102,529.0,PG,0.421,кг
Трусики Pampers Junior 48 12-18кг,Детские товары и игрушки,okey,/spb/trusiki-pampers-junior-48-12-18kg,612105,1529.0,PG,1.334,кг
Подгузники Pampers Active Baby-Dry 11-18 кг 5 размер 58шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-dzhunior-11-25kg-58sht-395999-parent-1,128598,1319.0,PG,1.692,кг
Подгузники Pampers Active Baby Midi 6-10кг 82шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-midi-4-9kg-82sht-395995-parent-1,128605,1319.0,PG,1.524,кг
Подгузники Pampers New Baby Mini 4-8кг 27шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-new-baby-mini-3-6kg-27sht-640155-parent-1,130099,409.0,PG,0.432,кг
Подгузники Pampers Active Baby-Dry Maxi 9-14кг Упаковка 20,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-maksi-7-18kg-20sht-35033-parent-1,130293,449.0,PG,0.456,кг
Подгузники Pampers Active Baby-Dry 15+ кг 6 размер 54шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-dry-15-kg-6-razmer-,69959,1319.0,PG,1.586,кг
Подгузники Pampers New Baby-Dry 4-8 кг 2 размер 94шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-new-baby-mini-3-6kg-94sht-395994-parent-1,69977,1169.0,PG,1.54,кг
Подгузники Pampers Active Baby Maxi 7-14кг 70шт,Детские товары и игрушки,okey,/spb/podguzniki-pampers-active-baby-maksi-7-18kg-70sht-395997-parent-1,70247,1319.0,PG,1.596,кг
Подгузники детские ТЧН! Maxi 7-18 кг 58шт,Детские товары и игрушки,okey,/spb/%D0%BF%D0%BE%D0%B4%D0%B3%D1%83%D0%B7%D0%BD%D0%B8%D0%BA%D0%B8-%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5-maxi-58%D1%88%D1%82-pl-fp-754589-parent--1,705398,591.58,"ООО ""Хайджин текнолоджиз"", Россия",1.74,кг
Подгузники детские ТЧН! Midi 4-9 кг 66шт,Детские товары и игрушки,okey,/spb/%D0%BF%D0%BE%D0%B4%D0%B3%D1%83%D0%B7%D0%BD%D0%B8%D0%BA%D0%B8-%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5-midi-66%D1%88%D1%82-pl-fp-754586-parent--1,705399,582.98,"ООО ""Хайджин текнолоджиз"", Россия",1.716,кг
Подгузники детские ТЧН! Maxi 7-18 кг 88шт,Детские товары и игрушки,okey,/spb/podguzniki-detskie-tchn-maxi-7-18-kg-88sht-848621-parent-1,921893,982.83,"ООО ""Драйлок Текнолоджиз""",2.86,кг
